Split_id	Input_Company_name		CIN	MCA_Company_Name	Company_Address	MCA_Status	status
"sp1,negative"	A TEAM EDUTECH LIMITED		U74990TZ2008PLC019598	A-TEAM EDUTECH LIMITED	"122, SKS BUILDING PERUNDURAI ROAD ERODE Erode TN 638011 IN"	Strike Off	
"sp1,negative"	A WORLD ROCK P LTD		U14102TN2002PTC048302	A WORLD ROCK PRIVATE LIMITED	"OLD NO.19&20/12, NEW NO.38/12, VENKATARAMAN STREET T. NAGAR CHENNAI TN 600017 IN"	Active	
"sp1,negative"	D D HOSPITALS PRIVATE LIMITED		U85110TN2009PTC073765	D D HOSPITALS PRIVATE LIMITED	"NO.AA 77, FIRST STREET THIRD MAIN ROAD, ANNA NAGAR CHENNAI Chennai TN 600040 IN"	Active	
"sp1,negative"	AADJOIN DEVELOPERS P LTD		U45200TN2008PTC068308	AADJOIN DEVELOPERS PRIVATE LIMITED	NO 151 MAMBALAM HIGH ROAD T NAGAR CHENNAI TN 600017 IN	Strike Off	
"sp1,negative"	D S ENTERPRISES PVT LTD		U51900MH1991PTC063683	D.S.ENTERPRISES PVT.LTD.	"CRYSTAL COLONY, BLDG.NO.3,SHOP NO.14 SOONAWALA AGIAM MARG, MAHIM WEST, BOMBAY 16. MUMBAI-400016 MH 000000 IN"	Active	
"sp1,negative"	AASTHA MINMET INDIA LTD		U27105KA2007PLC042717	AASTHA MINMET (INDIA) LIMITED	"No.-W-204, 2nd floor, sunrise chambers ulsoor road bangalore Bangalore KA 560042 IN"	Active	
"sp1,negative"	AAVIGNAA AGRO P LTD		U01403TN2007PTC063822	AAVIGNAA AGRO PRIVATE LIMITED	"OLD NO.19&20/12, NEW NO.38/12, VENKATARAMAN STREET T. NAGAR CHENNAI Chennai TN 600017 IN"	Strike Off	
"sp1,negative"	AB BUILDWELL IND PVT LTD		U26914DL1996PTC075974	DIWANJI BUILDWELL INDIA PRIVATE LIMITED	C 596 SARASWATI VIHAR PITAMPURA DELHI DL 110034 IN	Active	
"sp1,negative"	DAKSHN FRUITS ND VEGTBLE P LTD		U01134TN2006PTC060656	DAKSHIN FRUITS AND VEGETABLES PRIVATE LIMITED	"OLD NO.19&20/12, NEW NO.38/12, VENKATARAMAN STREET T. NAGAR CHENNAI Chennai TN 600017 IN"	Strike Off	
"sp1,negative"	ABACUS DIST SYSTEMS IND P L		U63040TN1993PTC025809	ABACUS DISTRIBUTION SYSTEMS (MADRAS) PRIVATE LIMITED	"NO.1, RAYALA TOWERS781-785, ANNA SALAI MADRAS-600 002 MADRAS-600 002 Chennai TN 600002 IN"	Strike Off	
"sp1,negative"	DAYSTAR BROADCASTING NETWORK		U22130TG2010PTC071038	DAYSTAR BROADCASTING NETWORK PRIVATE LIMITED	"H No.13-1-195, PLOT NO. 77, BALAJI SWARNAPURI COLONY, BEHIND DONBOSCO SCHOOL, SANJEEVREDDY NAGAR HYDERABAD TG 500018 IN"	Active	
"sp1,negative"	ABG ENERGY GUJARAT LTD		U40100GJ2009PLC058694	VADRAJ ENERGY (GUJARAT) LIMITED	"SURVEY NO. 186, VILLAGE MORA TALUKA:CHORYASI SURAT GJ 394510 IN"	Active	
"sp1,negative"	DB POWER MADHYA PRADESH LTD		U40100MP2008PLC020903	DB POWER (MADHYA PRADESH) LIMITED	"Office Block 1A,5th Floor,Corporate Block,DB City- Park,DB City,Arera Hills Opp MP Nagar, Zone -I Bhopal MP 462016 IN"	Active	
"sp1,negative"	DCM INTERNATIONAL LIMITED		U51311DL1991PLC043572	DCM INTERNATIONAL LIMITED	"UGF, SOUTH WING, NBCC PLACE, BHISHMA PITAMAH MARG, LODHI ROAD( ADJACENT TO J.N STADIUM) NEW DELHI NEW DELHI DL 110003 IN"	Active	
"sp1,negative"	ABHIMANU EXPORTS LIMITED		L74899MH1984PLC301149	ABHIMANU EXPORTS LIMITED	"A/601,6th Floor,Shree Kedarnath CHSL,Above Hyundai Showroom,Ovaripada,Western Exp Highway Dahisar-(E) Mumbai Mumbai City MH 400068 IN"	Active	
"sp1,negative"	DEL MONTE FOODS IND PVT LTD		U15130MH2004PTC147915	DEL MONTE FOODS INDIA PRIVATE LIMITED	"FLAT NO.1, ADINARAYAN, NAIKWADI GOREGAON (EAST) MUMBAI Mumbai City MH 400063 IN"	Strike Off	
"sp1,negative"	DELHI PUBLIC SCH JAIPUR-JAIPUR		U80212BR2007PTC013022	DELHI PUBLIC SCHOOL PRIVATE LIMITED	H. No. 84 MADHUBANI MADHUBANI BR 847211 IN	Strike Off	
"sp1,negative"	ADARSH STAINLESS PVT LTD		U27100PN2008PTC131683	ADARSH STAINLESS PRIVATE LIMITED	"21-23, MANGAL ARCADE, 2nd Flr, Telco Road, Chinchwad Pune MH 411019 IN"	Active	
"sp1,negative"	ADD-LIFE PHARMA LTD		L24230GJ1991PLC014894	ADD-LIFE PHARMA LTD	"412-2/C, PAYAL COMPLEX, OPP. FORTUNE TOWERS, SAYAJIGUNJ, VADODARA, GJ 000000 IN"	Active	
"sp1,negative"	ADHIEV INDIA P LTD		U31100TN2011PTC081794	ADHIEV INDIA PRIVATE LIMITED	"No 189 , T.T.K Road, Alwarpet, Chennai TN 600018 IN"	Active	
"sp1,negative"	ADHIEV KODI ENERGY P LTD		U74900TN2014PTC095492	ADHIEV KODI ENERGY PRIVATE LIMITED	"189, TTK Road, Alwarpet, Chennai Chennai TN 600018 IN"	Under Process of Striking Off	
"sp1,negative"	ADHIEV NANOPV P LTD		U40108TN2013PTC090909	ADHIEV NANOPV PRIVATE LIMITED	"NEW NO.189, T.T.K ROAD, ALWARPET, CHENNAI TN 600018 IN"	Active	
"sp1,negative"	DHANALAKMI SRINIVSN SGR P LTD		U74140KA2004PTC034104	S.G.R. BUILDTECH PRIVATE LIMITED	"NO.142/143, GR PLAZA,DVG ROAD, BASAVAANAGUDI, BANGALORE BANGALORE KA 560004 IN"	Converted to LLP	
"sp1,negative"	DHANLAXMI SOLVEX PVT LTD		U15141MP2006PTC018304	DHANLAXMI SOLVEX PRIVATE LIMITED	"201, BANSI PLAZA, 581 M.G. ROAD, INDORE MP 452001 IN"	Active	
"sp1,negative"	AFFLUENT LANDS DEVELOPERSP LTD		U74200TN2008PTC066570	AFFLUENT LANDS DEVELOPERSPRIVATE LIMITED	"OLD NO.19&20/12, NEW NO.38/12, VENKATARAMAN STREET T. NAGAR CHENNAI TN 600017 IN"	Under Process of Striking Off	
"sp1,negative"	AFORE DEVELOPER P LTD		U01111TN2008PTC067517	AFORE DEVELOPER PRIVATE LIMITED	"OLD NO.19&20/12, NEW NO.38/12, VENKATARAMAN STREET T. NAGAR CHENNAI TN 600017 IN"	Active	
"sp1,negative"	AGILE CONSUMER ELECTRIC IND		U31404TN1993PTC025779	AGILE CONSUMER ELECTRIC INDIA PRIVATE LIMITED	"G3, VENKATESWARA HOMES, DHARMAPILLAI GARDEN NANDHIVARAM GUDUVANCHERY Kancheepuram TN 603202 IN"	Strike Off	
"sp1,negative"	DIGITAL INFOTAINMENT PVT LTD		U92130TG2007PTC092212	DIGITAL INFOTAINMENT PRIVATE LIMITED	"8-2-502/1/A/B, Top Floor, Sowbhagya Abode, Road No. 7, Banjara Hills, Hyderabad Hyderabad Hyderabad TG 500034 IN"	Strike Off	
"sp1,negative"	DIGITAL MUSIC IND PVT LTD		U92110MH2004PTC144691	DIGITAL MUSIC (INDIA) PRIVATE LIMITED	"201A GAGANGIRI10 CARTER ROAD KHAR, MUMBAI Mumbai City MH 400052 IN"	Strike Off	
"sp1,negative"	DIWAKAR SOLAR PROJECTS LTD		U40106TG2009PLC065865	DIWAKAR SOLAR PROJECTS LIMITED	"PLOT # 4, SOFTWARE UNITS LAYOUT, HITEC CITY, MADHAPUR, HYDERABAD TG 500081 IN"	Active	
"sp1,negative"	DOCTOR AUXILIARY PVT LTD		U24231GJ1998PTC034475	DOCTOR AUXILIARY PRIVATE LIMITED	PLOT NO 331 NR HALAI JAMATKHANNR RAIPUR BUS STOP PIPLAJROAD PIPLAJ AHMEDABAD GJ 382405 IN	Active	
"sp1,negative"	AIR EXCELLENCE AVIATION P L		U63013TG2004PTC043102	AIR EXCELLENCE AVIATION PRIVATE LIMITED	"G-1, 7-1-33, LEELA NAGAR,BEGUMPET, HYDERABAD-16. BEGUMPET, HYDERABAD-16. BEGUMPET, HYDERABAD-16. Hyderabad TG 500016 IN"	Active	
"sp1,negative"	DTA CONSULTING		U51909DL2006PTC156226	T & A CONSULTING PRIVATE LIMITED	"Y-36 FIRST FLOOR OKHLA INDUSTRIAL AREA , PHASE 2 NEW DELHI South Delhi DL 110020 IN"	Active	
"sp1,negative"	AJAX MEDIA TECH P LTD		U72900TN2014PTC098211	AJAX MEDIA TECH PRIVATE LIMITED	"No. 17C, Keeraikaranthattu Tisayanvillai Tirunelveli TN 627657 IN"	Active	
"sp1,negative"	DURGA CALENDERING PRIVATE LTD		U17120MH1988PTC049829	DURGA CALENDERING PRIVATE LIMITED	5/C COURT CHAMBERS35 NEW MARINE LINES MUMBAI MH 400020 IN	Strike Off	
"sp1,negative"	AJMERA CEMENTS PRIVATE LIMITED		U26941GJ1981PTC006651	AJMERA CEMENTS PRIVATE LIMITED	"19, STATION FLAT, GONDAL Rajkot GJ 362248 IN"	Active	
"sp1,negative"	ALAKNANDA HYDRO POWER COMPANY		U40100TG1996PLC074796	ALAKNANDA HYDRO POWER COMPANY LIMITED	"'Paigah House', 156-159 Sardar Patel Road Secunderabad TG 500003 IN"	Active	
"sp1,negative"	EARTHTECH ENTERPRISES LIMITED		U52599DL1993PLC053007	EARTHTECH ENTERPRISES LIMITED	"SHOP NO.5, FIRST FLOOR, LSC , RAMJILAL COMPLEX NEAR MINI CENTRAL MKT., DDA FLATS ,KALKAJI NEW DELHI South Delhi DL 110019 IN"	Strike Off	
"sp1,negative"	ALBIREO TELEMATICS PRIVATE LTD		U74300HR2003PTC040456	ALBIREO TELEMATICS PRIVATE LIMITED	"2ND FLOOR, PLOT NO 137 UDHYOG VIHAR, PHASE - I GURGAON Gurgaon HR 122016 IN"	Active	
"sp1,negative"	EASY FIT JEWELLERY LTD		U36911WB2003PLC096327	EASY FIT JEWELLERY LIMITED	"MODULE NO. 2SW, 2ND FLOOR, SDF BUILDING, PLOT -1, BLOCK CN, SECTOR V, SALTLAKE KOLKATA WB 700091 IN"	Active	
"sp1,negative"	ALLIANCE BROADVASTING P LTD		U92490TN2006PTC116415	ALLIANCE BROADCASTING PRIVATE LIMITED	"NO.127,TIRUVANANTHAPURAM ROAD MURUGANKURUCHI,PALAYAMKOTTAI TIRUNELVELI Tirunelveli TN 627002 IN"	Active	
"sp1,negative"	ECO TREES INDIA P LTD		U74999TN2011PTC082512	ECO TREES INDIA PRIVATE LIMITED	"A-4, ALAGANANDA APARTMENTS No.63, SEETHAMMAL ROAD, ALWARPET CHENNAI Chennai TN 600018 IN"	Active	
"sp1,negative"	EDISON PAINTS LTD		U24222TN2004PLC052941	EDISON PAINTS LIMITED	"X-41,11AVENUE,SIVANDABUILDING,ANNANAGAR CHENNAI-41. ANNANAGAR,CHENNAI-41. CHENNAI 600 041 Chennai TN 000000 IN"	Strike Off	
"sp1,negative"	EIH GOA HOSPITAL PRIVATE LTD		U85120KA2009FTC051513	EIH - GOA HOSPITAL PRIVATE LIMITED	"Presitge Towers, Unit No. 106A, 1st Floor 99/100 (New No.100/31) Residency Road Bangalore Bangalore KA 560025 IN"	Strike Off	
"sp1,negative"	ALTA MODA GARMENTS LIMITED		U17290TG2007PLC054308	ALTA MODA GARMENTS LIMITED	"5-8-272, Ayesha Residency, Flat No. 201, Public Garden Road, Nampally Hyderabad Hyderabad TG 500001 IN"	Strike Off	
"sp1,negative"	AMKODOR INDIA JV PRIVATE LTD		U51504DL2008PTC185845	AMKODOR INDIA JV PRIVATE LIMITED	M-3 LAJPAT NAGAR -II NEW DELHI South Delhi DL 110024 IN	Strike Off	
"sp1,negative"	AMTEK PHARMACEUTICALS LIMITED		U74899DL1994PLC062968	AMTEK PHARMACEUTICALS LIMITED	"BHANOT APARTMENTS 4, LOCAL SHOPPING CENTRE, MADANGIR NEW DELHI South Delhi DL 110062 IN"	Strike Off	
"sp1,negative"	AMZEN MACHINES PVT LTD		U74120DL2010PTC210299	AMZEN MACHINES PRIVATE LIMITED	"UNIT NO. 724,7TH FLOOR, TOWER -B,DLF TOWER, JASOLA NEW DELHI South Delhi DL 110044 IN"	Active	
"sp1,negative"	ANAMIKA DEALTRADE PRIVATE LTD		U52190WB2011PTC160525	ANAMIKA DEALTRADE PRIVATE LIMITED	"FE-83, SECTOR - III, SALT LAKE CITY KOLKATA Kolkata WB 700106 IN"	Strike Off	
"sp1,negative"	ANAND DISTILLER PVT LTD		U15500MH1988PTC046701	ANAND DISTILLERIES PRIVATE LIMITED	"BAPAT CHOWK,AMARAVATIAMRAVTI-444601 AMRAVATI 444 601 Amravati MH 000000 IN"	Active	
"sp1,negative"	ANDHRA PRADESH POWER GEN CORP		U40109TG1998SGC030806	ANDHRA PRADESH POWER GENERATION CORPORATION LIMITED	"6-3-572, VIDYUT SOUDHA, KHAIARATABAD HYDERABAD TG 000000 IN"	Active	
"sp1,negative"	ANJANEYA PRINTERS P LTD		U22121TN1993PTC025442	ANJANEYA PRINTERS PRIVATE LIMITED	"18,3RD STREET,EAST ABHIRAMAPURAM, MADRAS 600 018 MADRAS 600 018 Chennai TN 600018 IN"	Active	
"sp1,negative"	ANURADHA STEELS PRIVATE LTD		U27106KA2009PTC048892	ANURADHA STEELS PRIVATE LIMITED	"FLAT NO. IV-B, SURBHI SPRING APARTMENT, NO.38 GREEL GLEN LAYOUT, BELLANDUR BANGALORE KA 560037 IN"	Strike Off	
"sp1,negative"	API INDUSTRIES PVT LTD		U24139GJ2010PTC061975	API INDUSTRIES PRIVATE LIMITED	"A/3, RAMESHWAR COMPLEX, GHOGHA CIRCLE, BHAVNAGAR GJ 364002 IN"	Active	
"sp1,negative"	APOLLO TEXTILES P LTD		U18101TN2002PTC050088	APOLLO TEXTILES PRIVATE LIMITED	"17-B, ITAMOZHI ROAD,KEERAIKARANTHATTU MAHADEVANKULAM POST, THIRUNELVELI D.T TN 627657 IN"	Strike Off	
"sp1,negative"	ARIA HOTEL AND CONSUL SERVICES		U74140DL2007PTC163275	ARIA HOTELS AND CONSULTANCY SERVICES PRIVATE LIMITED	6th Flr Aria Towers JW Marriott New Delhi Aerocity Asset Area 4 Hospitality District Near IGI Airport New Delhi South West Delhi DL 110037 IN	Active	
"sp1,negative"	ARRAY LAND DEVELOPERS P LTD		U01111TN2008PTC067849	ARRAY LAND DEVELOPERS PRIVATE LIMITED	"OLD NO.19&20/12, NEW NO.38/12, VENKATARAMAN STREET T. NAGAR CHENNAI Chennai TN 600017 IN"	Active	
"sp1,negative"	ARSH ADVISORS AND OWNERS LTD		U74140MH2007PLC175609	ARSH ADVISORS AND OWNERS LIMITED	"Pranamghar, Malviya Road, Opp Nehru Road Post Office, Vileparle (East), Mumbai Mumbai City MH 400057 IN"	Strike Off	
"sp1,negative"	ARUN SELVAN LOGISTICS PVT LTD		U63090KA2005PTC035655	ARUN SELVAN LOGISTICS PRIVATE LIMITED	NO.10 RBI COLONY IST CROSSI MAIN JAYANAGAR III BLOCK EAST. ban KA 560027 IN	Active	
"sp1,negative"	ARYAN CARGO EXPRESS PVT LTD		U63013DL2005PTC144045	ARYAN CARGO EXPRESS PRIVATE LIMITED	Plot No A-207A F/F Gali No 9 Mahipal Pur New Delhi South West Delhi DL 110037 IN	Active	
"sp1,negative"	ASIA BILLETS PRIVATE LIMITED		U27100KL2011PTC028891	ASIA BILLETS PRIVATE LIMITED	"DOOR No.2/343,AISWARIA BUILDING,KOTTAKAVAL, MARUTHUR ROAD,KALOORKAD ERNAKULAM Ernakulam KL 686668 IN"	Strike Off	
"sp1,negative"	ASIA INVESTMENTS PVT LTD		U65100MH1966PTC206200	ASIA INVESTMENTS PRIVATE LIMITED	"Anand Business Centre, 10 Prasad Chambers Opera House Mumbai Mumbai City MH 400004 IN"	Active	
"sp1,negative"	ASWATA SUGARS DISTILLERS P LTD		U15100UP2018PTC105150	DHANPATYA SUGAR & DISTILLERIES INDIA PRIVATE LIMITED	109/106-A MODEL HOUSE LUCKNOW Lucknow UP 226001 IN	Active	
"sp1,negative"	ATHENA CHHATTISGARH PWR JHABUA		U31908AP2007PLC058993	ATHENA CHHATTISGARH POWER LIMITED	"7-1-24/1/RT, G-1, B-Block, Roxana Towers Greenlands, Begumpet Hyderabad TG 500016 IN"	Active	
"sp1,negative"	ATHENA PROJECTS PVT LTD		U74140DL2004PTC128120	ATHENA PROJECTS PRIVATE LIMITED	"Front Side, Third Floor, Part of Property No. E-561,561-A, G.R. Plaza, Palam, Sector-7, Dwarka New Delhi South West Delhi DL 110075 IN"	Active	
"sp1,negative"	ATLANTA LTD		L64200MH1984PLC031852	ATLANTA LIMITED	"101AMBA SHANTI CHAMBERSOPP HOTEL LEELA, ANDHERI-KURLA , ANDHERI (EAST), MUMABI MH 400059 IN"	Active	
"sp1,negative"	ATMOS FILTERS P LTD		U74900TN2013PTC092266	ATMOS FILTERS PRIVATE LIMITED	"No.63, Boes garden, Chennai Chennai TN 600086 IN"	Strike Off	
"sp1,negative"	AVATHAR JEWELLERY THRISSUR P L		U52393KL2010PTC027056	AVATHAR JEWELLERY (THRISSUR) PRIVATE LIMITED	"A/1, EMKEY GROUP BUILDING OPPOSITE MATHRUBOOMI, VELIANNUR ROAD THRISSUR DISTRICT Thrissur KL 680021 IN"	Strike Off	
"sp1,negative"	AVINASH INFORMATION TCHNLGS L		U30009GJ1998PTC035183	AVINASH INFORMATION TECHNOLOGIES PRIVATE LIMITED	T-14 VIKARAM CHAMBERSASHRAM ROAD AHMEDABAD Ahmedabad GJ 000000 IN	Strike Off	
"sp1,negative"	AVIRY PROPERTIES P LTD		U45200TN2008PTC067767	AVIRY PROPERTIES PRIVATE LIMITED	"OLD NO.19&20/12, NEW NO.38/12, VENKATARAMAN STREET T. NAGAR CHENNAI Chennai TN 600017 IN"	Active	
"sp1,negative"	AWASTHI PLASTICS PVT LTD		U25200MH2006PTC159972	AWASTHI PLASTICS PVT LTD	"BHAGYALAXMI KALPATARU NAGAR,OPP. ASHOKA TOWERS, NASHIK-422011 NASHIK-422011 Nashik MH 000000 IN"	Strike Off	
"sp1,negative"	AYODHYA BENEFIT FUND LTD		U65991TN1989PLC017702	AYODHYA BENEFIT FUND LTD.	"14/3,ARYA OWDER ROAD ASWEST MAMBALAM CHENNAI CHENNAI Chennai TN 600033 IN"	Active	
"sp1,negative"	BAJAJ INFRA DEVELOPMENT		U45201DL2006PLC223222	BAJAJ INFRASTRUCTURE DEVELOPMENT COMPANY LIMITED	"33, 2nd Floor, Pratap Nagar, Mayur Vihar Phase-1 Delhi East Delhi DL 110091 IN"	Active	
"sp1,negative"	BAJARANGBALI TEXTILES PVT LTD		U93010WB2000PTC091318	BAJARANGBALI TEXTILES PRIVATE LIMITED	161 1 MAHATMA GANDHI ROAD2ND FLOOR ROOM NO 40 PS BURRABAZAR KOLKATA Kolkata WB 700007 IN	Active	
"sp1,negative"	BANYAN BERRY ALLOYS LTD		U27100GJ2000PLC037961	BANYAN AND BERRY ALLOYS LIMITED	"PLOT NO. 10/1,MEGHPAR, BORICHI, TA ANJAR Kachchh GJ 370110 IN"	Active	
"sp1,negative"	BAWA PHARMACEUTICALS PVT LTD		U33203DL1997PTC085484	BAWA PHARMACEUTICALS PRIVATE LIMITED	"910 ANSAL BHAWAN 16, K. G. MARG NEW DELHI New Delhi DL 110001 IN"	Strike Off	
"sp3,negative"	MAHATMA EDU SOC COL OF MGT MUM		U51109MH2009PTC189460	FELICITAS TRADING PRIVATE LIMITED	"A1,SEJAL CHS., SUBHASH ROAD, VISHNU NAGAR, DOMBIVALI (WEST), THANE Mumbai City MH 421202 IN"	Active	
"sp3,negative"	ROHTAS PROJECTS LIMITED		U74999DL1990PLC123785	ROHTAS PROJECTS LIMITED	"Flat No. 2, First Floor, F-50B Madhu Vihar Ext. Patparganj New Delhi East Delhi DL 110092 IN"	Active	
"sp3,negative"	MANDHANA I NDUSTRIES LIMATED		L17120MH1984PLC033553	MANDHANA INDUSTRIES LIMITED	"PLOT NO.C-3, M.I.D.C, TARAPUR INDUSTRIAL AREA, BOISAR MH 401506 IN"	Active	
"sp3,negative"	ROYAPETAH CADIC CENTRE P LTD		L29224TN1954PLC000318	CARBORUNDUM UNIVERSAL LIMITED	PARRY HOUSE 43 MOORE STREET CHENNAI TN 600001 IN	Active	
"sp3,negative"	MANOJ CABLES LTD		U74899DL1990PLC040133	MANOJ CABLES LIMITED	"90/3 INDUSTRIAL COMPLEX,HAIDERPUR NEW DELHI DL 110088 IN"	Active	
"sp3,negative"	S D T ENTERPRISES PRIVATE LTD		U51909DL1996PTC077837	S D T ENTERPRISES PRIVATE LIMITED	C-22 SAFDARJUNG DEVELOPMENT AREA NEW DELHI South Delhi DL 110016 IN	Strike Off	
"sp3,negative"	S S ORGANICS LTD		L24110TG1990PLC012038	S.S. ORGANICS LTD.	"Survey No.252/1,Aroor village,sadasivapet mandal, Medak District, Medak TG 000000 IN"	Active	
"sp3,negative"	MARUTI TRANSPORTS P LTD		U63040TN2002PTC049950	MARUTI TRANSPORTS PRIVATE LIMITED	"NO. 283, T.T.K ROAD,ALWARPET CHENNAI-18 CHENNAI-18 TN 600018 IN"	Active	
"sp3,negative"	MAXIUM INFRASTRUCTURE REAL EST PVT LTD		U45202ML2007PTC008297	MAXIM INFRASTRUCTURE AND REAL ESTATE PRIVATE LIMITED.	"VIKASH ENTERPRISE,LOWER GROUND FLOOR SALONSAR MANSION, POLICE BAZAR SHILLONG ML 793001 IN"	Active	
"sp3,negative"	MAYAVA JEWEL PARADISE P LTD		U65923TZ2010PTC016326	MAYAVA JEWEL PARADISE PRIVATE LIMITED	"9/59B, MAIN ROAD VALPARAI TN 642127 IN"	Converted to LLP	
"sp3,negative"	MEADOW AGRO FARMS P LTD		U01133TN1990PTC019758	MEADOW AGRO FARMS PRIVATE LIMITED	NO.T20/2 COASTAL ROADBESANT NAGAR CHENNAI 90 CHENNAI 90 Chennai TN 000000 IN	Strike Off	
"sp3,negative"	METKORE ALLOYS AND		L27101AP2006PLC049591	METKORE ALLOYS & INDUSTRIES LIMITED	"Plot No. 18, Sagar Society, Street No.1 Road No. 2, Banjara Hills Hyderabad Hyderabad TG 500034 IN"	Active	
"sp3,negative"	MIDAS GOLDN DISTILLERS P LTD		U15511TN2002PTC049805	MIDAS GOLDEN DISTILLERIES PRIVATE LIMITED	"SIRUMATHUR VILLAGE, PADAPPAI-PUSHPAGIRI ROAD, SRIPERUMBUDUR TALUK, KANCHEEPURAM DISTRICT 601 301 Chennai TN 601301 IN"	Active	
"sp3,negative"	MIMOSA ENTERPRISES PRIVATE LTD		U74999TG2009PTC064962	MIMOSA ENTERPRISES PRIVATE LIMITED	"H.NO.1-4-880/1/A/1,1st Floor,Near Shatabdi Nilayam Bakaram, Gandhi Nagar Hyderabad Hyderabad TG 500080 IN"	Strike Off	
"sp3,negative"	MISHAN FLORA INDIA LIMITED		U74999HR1996PLC033078	MISHAN FLORA INDIA LIMITED	"GOPI WALAN KUAN BEHIND SECTOR-IV, G.T. ROAD, KARNAL Karnal HR 132001 IN"	Strike Off	
"sp3,negative"	MOBIMEDIA TECHLGY SERVS INDIA		U72200PN2009PTC134945	MOBIMEDIA TECHNOLOGY SERVICES INDIA PRIVATE LIMITED	"1101 ORANGE BLOSSOM SPECIAL, UDAY BAUG, B T KAWADE ROAD PUNE MH 411013 IN"	Active	
"sp3,negative"	MRJ STEELS PVT LTD		U74899DL1990PTC040819	MRJ STEELS PRIVATE LIMITED	"T-2315 & T-2315A Ashok Nagar, Faiz Road, Karol Bagh NEW DELHI North Delhi DL 110005 IN"	Active	
"sp3,negative"	MUTHU PIPES P LTD		U45203TN1999PTC043164	MUTHU PIPES PRIVATE LIMITED	3E MANDIRA APTS23A NORTH BOAG ROAD T.NAGAR CHENNAI-17 TN 600017 IN	Active	
"sp3,negative"	NAGAI POWER PVT LTD		U40102TG2002PTC039705	NAGAI POWER PRIVATE LIMITED	"6-3-1109/A/1, IIIRD FLOOR,NAVBHARAT CHAMBERS, HYDERABAD. ANDHRA PEADESH TG 500082 IN"	Active	
"sp3,negative"	NAGARJUNA OIL ORCHID CHEMICALS		L23200AP2010PLC071242	NAGARJUNA OIL REFINERY LIMITED	Nagarjuna Hills Punjagutta Hyderabad Hyderabad TG 500082 IN	Active	
"sp3,negative"	NANDAN RENEWABLE ENERGIES LTD		U40108TG2008PLC057533	NANDAN RENEWABLE ENERGIES LIMITED	"Survey No. 142, 143 & 148 Huggely, Zaheerabad West Godavari TG 502318 IN"	Under Process of Striking Off	
"sp3,negative"	NANDGANJ-SIROHI SUGAR CO LTD		U15421UP1975SGC004107	NANDGANJ-SIROHI SUGAR CO LTD	"U.P. STATE SUGAR CORPORATION LIMITED VIPIN KHAND,GOMTI NAGAR LUCKNOW Lucknow UP 226010 IN"	Active	
"sp3,negative"	NANO POWER CORPORATION LIMITED		U40105TG2010PLC068428	NANO POWER CORPORATION LIMITED	"# 12-B/1, 1-98/9/7/H/1, NARAYANA BUILDING JAI HIND SOCIETY, MADHAPUR HYDERABAD Hyderabad TG 500081 IN"	Strike Off	
"sp3,negative"	NANOPV SOLAR INDIA P LTD		U40106TN2009PTC074070	NANOPV SOLAR INDIA PRIVATE LIMITED	"No.544, Senthil Nagar, Periyapalayam High Road, Pakkam (PO), Thiruninravur Chennai TN 602024 IN"	Active	
"sp3,negative"	NATURE MORTE ART LTD		U74994DL2012PLC245513	NATURE MORTE ART LIMITED	"703-706, CHIRANJIV, TOWER,43 NEHRU PLACE NEW DELHI DL 110019 IN"	Active	
"sp3,negative"	NESTRONICS INDIA PRIVATE LTD		U72200TN2005PTC055995	NESTRONICS (INDIA) PRIVATE LIMITED	"C/o Prasad & Srinath, New No.7, Old No.5, Ground Floor, Abhiramapuram 1st Street, Chennai Chennai TN 600018 IN"	Strike Off	
"sp3,negative"	NILACHAL IRON AND LTD		U27100WB2002PLC094612	NILACHAL IRON & POWER LIMITED	"5, BENTINCK STREET KOLKATA WB 700001 IN"	Active	
"sp3,negative"	NIMIT STEEL ALLOYS PVT LTD		U27100MH2003PTC139994	NIMIT STEELS AND ALLOYS PRIVATE LIMITED	"KAILASH ESPLANADE,C-417A,4TH FLOOR, LBS MARG,OPP,SHREYAS TALKES,GHATKOPAR MUMBAI MH 400086 IN"	Active	
"sp3,negative"	NISAN ELECTRICALS IND PVT LTD		U31900GJ2011PTC065466	NISAN IMPEX PRIVATE LIMITED	"Survey No. 440/1/2 B/h Nova Petro Chemicals, Sarkhej Bavla HIghway, moraiya, Ahmedabad GJ 382213 IN"	Active	
"sp3,negative"	NITIN HASMUKHLAL PARIKHRP BHATIA GLOBAL		L80301MH2011PLC219291	GLOBAL EDUCATION LIMITED	"Office No112, 1st Floor of Building Panchratna CHSL,M. P.Marg Opera House Girgaon Mumbai Mumbai City MH 400004 IN"	Active	
"sp3,negative"	NOKIA SIEMENS NETWORKS IND P L		U72900DL2006PTC155149	NOKIA SOLUTIONS AND NETWORKS INDIA PRIVATE LIMITED	"1507, REGUS BUSINESS CENTRE, EROS CORPORATE TOWERS, LEVEL 15, NEHRU PLACE, NEW DELHI DL 110019 IN"	Active	
"sp3,negative"	NORTH STAR GEMS INDIALIMITED		U36996MP2013PTC031680	STAR GEMS & J.D. STONES PRIVATE LIMITED	"C/O SYAD HANIF 17-5 A, B.D.A COLONY, KOH E FIZA BHOPAL Bhopal MP 462001 IN"	Strike Off	
